Date,Confirmed,Recovered,Active,Death
14-08-2020,99,111,1195,0
15-08-2020,151,56,1290,0
16-08-2020,118,43,1365,0
17-08-2020,46,76,1334,1
18-08-2020,147,195,1284,2
19-08-2020,78,174,1188,0
20-08-2020,130,257,1060,1
21-08-2020,158,163,1050,5
22-08-2020,232,20,1262,0
23-08-2020,119,12,1367,1
24-08-2020,81,130,1318,0
25-08-2020,260,140,1437,1
26-08-2020,215,150,1502,0
27-08-2020,238,90,1649,1
28-08-2020,174,106,1717,0
29-08-2020,152,131,1737,1
30-08-2020,304,110,1930,1
31-08-2020,117,197,1848,2
01-09-2020,155,240,1763,0
02-09-2020,204,194,1773,0
03-09-2020,131,186,1718,0
04-09-2020,167,272,1613,0
05-09-2020,244,193,1664,0
06-09-2020,264,265,1661,2
07-09-2020,103,278,1483,3
08-09-2020,246,145,1582,2
09-09-2020,330,88,1824,0
10-09-2020,261,178,1907,0
11-09-2020,261,105,2062,1
12-09-2020,286,176,2169,3
13-09-2020,399,128,2440,0
14-09-2020,382,123,2698,1
15-09-2020,260,306,2651,1
16-09-2020,468,155,2962,2
17-09-2020,545,275,3231,1
18-09-2020,404,348,3287,0
19-09-2020,412,344,3355,0
20-09-2020,536,240,3651,0
21-09-2020,376,419,3608,0
22-09-2020,394,130,3872,0
23-09-2020,504,427,3937,12
24-09-2020,883,308,4511,1
25-09-2020,690,472,4728,1
26-09-2020,684,414,4998,0
27-09-2020,956,403,5546,4
28-09-2020,918,645,5814,5
29-09-2020,837,465,6186,0
30-09-2020,942,589,6539,0
01-10-2020,1072,333,7278,0
02-10-2020,1146,423,8001,0
03-10-2020,941,278,8659,5
04-10-2020,1164,402,9421,0
05-10-2020,641,507,9554,1
06-10-2020,736,628,9662,0
07-10-2020,1576,589,10649,0
08-10-2020,688,1113,10214,10
09-10-2020,1205,835,10583,1
10-10-2020,1324,965,10942,0
11-10-2020,1219,954,11205,2
12-10-2020,869,1306,10765,3
13-10-2020,1113,1236,10634,8
14-10-2020,661,836,10457,2
15-10-2020,1264,685,11034,2
16-10-2020,970,1154,10847,3
17-10-2020,926,1057,10714,2
18-10-2020,976,1193,10495,2
19-10-2020,772,1022,10241,4
20-10-2020,806,1029,10018,0
21-10-2020,1158,705,10471,0
22-10-2020,932,1153,10248,2
23-10-2020,751,983,10013,3
24-10-2020,770,940,9841,2
25-10-2020,869,733,9977,0
26-10-2020,497,1023,9450,1
27-10-2020,597,947,9098,2
28-10-2020,1149,720,9526,1
29-10-2020,692,1006,9212,0
30-10-2020,722,959,8970,5
31-10-2020,834,789,9012,3
01-11-2020,888,1042,8855,3
02-11-2020,576,839,8591,1
03-11-2020,842,922,8506,5
04-11-2020,951,1015,8438,4
05-11-2020,828,844,8421,0
06-11-2020,763,908,8275,1
07-11-2020,971,649,8596,1
08-11-2020,575,825,8346,0
09-11-2020,479,618,8207,0
10-11-2020,807,798,8213,3
11-11-2020,830,836,8206,1
12-11-2020,696,786,8111,5
13-11-2020,799,781,8129,0
14-11-2020,710,884,7955,0
15-11-2020,574,831,7698,0
16-11-2020,402,556,7544,0
17-11-2020,644,831,7353,4
18-11-2020,811,920,7242,2
19-11-2020,575,894,6918,5
20-11-2020,691,634,6971,4
21-11-2020,710,622,7055,4
22-11-2020,612,828,6838,1
23-11-2020,514,698,6652,2
24-11-2020,541,782,6411,0
25-11-2020,833,678,6565,1
26-11-2020,686,709,6538,4
27-11-2020,374,455,6456,1
28-11-2020,714,1187,5983,0
29-11-2020,851,733,6099,2
30-11-2020,481,913,5665,2
01-12-2020,516,590,5587,4
02-12-2020,734,814,5498,8
03-12-2020,547,629,5414,2
04-12-2020,773,554,5630,3
05-12-2020,688,460,5853,5
06-12-2020,561,599,5809,6
07-12-2020,383,571,5616,5
08-12-2020,451,421,5642,4
09-12-2020,656,610,5686,1
10-12-2020,578,650,5611,3
11-12-2020,626,450,5784,3
12-12-2020,763,619,5928,0
13-12-2020,612,686,5851,3
14-12-2020,219,410,5652,8
15-12-2020,276,487,5437,3
16-12-2020,642,788,5289,2
17-12-2020,585,780,5090,4
18-12-2020,674,581,5176,5
19-12-2020,777,618,5333,2
20-12-2020,650,684,5293,6
21-12-2020,507,495,5303,2
22-12-2020,598,510,5390,0
23-12-2020,605,640,5354,1
24-12-2020,518,599,5268,4
25-12-2020,588,477,5374,5
26-12-2020,522,356,5538,2
27-12-2020,579,447,5665,5
28-12-2020,399,417,5645,1
29-12-2020,507,645,5506,1
30-12-2020,638,718,5422,4
31-12-2020,520,714,5227,1
01-01-2021,452,707,4969,3
02-01-2021,596,445,5119,1
03-01-2021,511,583,5042,5
04-01-2021,481,373,5149,1
05-01-2021,426,655,4919,1
06-01-2021,729,585,5059,4
07-01-2021,480,517,5021,1
08-01-2021,469,574,4913,3
09-01-2021,599,562,4945,5
10-01-2021,558,511,4988,3
11-01-2021,414,404,4993,5
12-01-2021,566,425,5128,6
14-01-2021,582,482,5225,1
13-01-2021,669,573,5316,5
15-01-2021,660,518,5454,4
16-01-2021,722,561,5609,6
17-01-2021,677,457,5827,2
18-01-2021,385,350,5859,3
19-01-2021,481,460,5876,3
20-01-2021,770,510,6132,3
21-01-2021,579,525,6183,3
22-01-2021,740,611,6307,5
23-01-2021,814,534,6586,1
24-01-2021,763,593,6755,1
25-01-2021,439,390,6804,0
26-01-2021,466,475,6792,3
27-01-2021,758,594,6951,5
28-01-2021,584,610,6924,1
29-01-2021,710,670,6960,4
30-01-2021,822,744,7034,3
31-01-2021,650,790,6887,7
01-02-2021,432,390,6927,2
02-02-2021,501,750,6677,1
03-02-2021,741,790,6627,1
04-02-2021,676,838,6463,2
05-02-2021,706,809,6355,5
06-02-2021,696,619,6428,4
07-02-2021,663,623,6463,5
08-02-2021,403,410,6456,0
09-02-2021,477,797,6131,4
10-02-2021,652,829,5949,5
11-02-2021,614,666,5896,1
12-02-2021,521,604,5812,1
13-02-2021,750,582,5978,2
14-02-2021,476,639,5815,0
15-02-2021,292,336,5770,0
16-02-2021,424,866,5328,0
17-02-2021,486,880,4933,1
18-02-2021,638,708,4860,3
19-02-2021,509,590,4777,2
20-02-2021,602,659,4718,2
21-02-2021,552,652,4614,4
22-02-2021,374,617,4368,3
23-02-2021,357,521,4204,0
24-02-2021,483,742,3942,3
25-02-2021,480,477,3944,1
26-02-2021,457,432,3966,2
27-02-2021,519,326,4156,3
